 :BEGIN:
   5.641200773045245E-003        1.665563174488068   5.914370284011755E-001
   3.906537354185152E-002   6.289398056445308E-001  -2.161943730071290E-001
   1.434957823903486E-002   4.036254810895858E-001   7.356933771453601E-001
   7.568481925572337E-002   9.009711693974196E-002  -5.796864833004509E-001
 :END:
