      LinCoeff:.   AA1:        AA2:        B12:        RZ1:       RZ2:
 FNC: ======================================================================
  1   .4526D-01   .9752D-01   .2086D+00  -.1023D-01  -.3872D+00  -.5568D+00
  2   .1480D+00   .3305D+00   .1664D+00  -.2716D-02   .4971D+00  -.6078D+00
  3  -.5338D-01   .3072D+00   .1668D+00   .9684D-01  -.4914D+00   .1060D+00
  4   .4355D-01   .1193D+01   .1575D+00  -.1001D-01   .4637D+00   .6689D+00
  5   .6517D-01   .8371D-01   .7139D+00  -.2704D-02  -.7783D-01   .5694D+00
  6   .1256D+00   .4895D+00   .2482D+00  -.1576D-01   .4941D+00   .4915D+00
  7  -.5044D-01   .7223D+00   .3181D+00   .2641D+00  -.5820D+00  -.1073D+00
  8   .2363D-01   .5443D+01   .3401D+00  -.1100D-01   .6908D+00  -.5840D+00
  9   .1432D+00   .3626D+00   .7379D+00  -.9976D-02   .6022D+00  -.5772D+00
 10   .4719D-01   .7918D+00   .1977D+01  -.1777D-01  -.6221D+00   .6755D+00
 11  -.9974D-02   .1696D+01   .5610D+00   .1024D+01  -.5994D+00  -.1018D+00
 12   .1194D-03   .5451D+00   .8047D+03  -.5909D-01  -.2114D+00   .7004D+00
 13   .1349D-01   .7293D-01   .3493D+01   .1397D-02   .2726D-01  -.6722D+00
 14   .8912D-02   .1189D+00   .1169D+02   .4018D-02   .1477D+00  -.6891D+00
 15   .5541D-01   .4980D+00   .1168D+01  -.1220D-01  -.4355D+00  -.6947D+00
 16  -.2483D-02   .5981D+00   .4313D+00   .4046D+01  -.7555D+00   .1259D+00
 17   .7574D-02   .5656D+01   .1994D+01  -.4419D-01   .6767D+00  -.6522D+00
 18   .6079D-01   .1675D+01   .1739D+00  -.9954D-03  -.6641D+00   .6355D+00
 19   .2093D-01   .3499D+01   .2716D+00  -.3717D-01  -.6713D+00  -.6924D+00
 20   .4305D-02   .5449D+00   .1362D+02  -.1062D+00  -.6981D+00  -.6921D+00
 21  -.5196D-02   .2171D+00   .3250D+00   .1123D+01  -.8988D+00  -.6864D-01
 22   .4729D-02   .7425D+00   .1692D+02  -.3956D-02  -.6386D+00   .6978D+00
 23  -.3179D-04  -.2301D+00   .2435D+01   .2178D+03  -.3427D+00   .4284D+00
 24   .3043D-02   .2853D+00   .4033D+02  -.3349D-01  -.2975D+00   .6974D+00
 25   .5826D-03   .1079D+03   .9940D+00   .3020D-01  -.7006D+00   .7392D+00
 26   .1032D-01   .3563D+01   .1299D+01  -.1651D+00   .6519D+00   .6125D+00
 27   .3922D-03   .9512D+00   .8731D+02  -.2548D-01   .6193D+00   .7009D+00
 28   .7571D-03   .2520D+02   .5031D+01   .4945D-01   .7060D+00  -.6973D+00
 29  -.3061D-03   .1141D+01   .3371D+00   .2431D+02   .7858D+00  -.8024D+00
 30   .2192D-01   .6630D+00   .1314D+01  -.6758D-01  -.6437D+00  -.1637D+00
 31   .6172D-02   .2723D+00   .3068D+01  -.3366D-01   .2733D+00  -.3192D+00
 32  -.5283D-04  -.3694D+00   .1087D+01   .7068D+02  -.9343D+00  -.3805D-01
 33   .6665D-03   .1736D+02   .4751D+01  -.1644D+01  -.6884D+00  -.6895D+00
 34  -.7334D-03   .1266D+00   .3944D+01   .8092D+01  -.1514D+01  -.5361D+00
 35   .5181D-03   .2121D+03   .2362D+00  -.7062D-01  -.6998D+00  -.1749D-01
 36  -.3116D-04   .1556D+02  -.3700D+00   .5423D+02   .6671D+00  -.5155D+00
 37   .4112D-04   .8740D+01   .2568D+03   .1007D+00   .7112D+00  -.7004D+00
 38   .3437D-03   .6935D+02   .7454D-01   .1343D+00   .6952D+00   .2970D+01
 39   .4843D-03   .2942D+01   .4625D+01   .7958D-02   .9397D-01   .9276D+00
 40  -.2890D-05   .1145D+01  -.8010D-01   .2043D+04  -.4908D+00  -.4817D+00
 41  -.1712D-03  -.4450D-01   .4133D+00   .1322D+02   .1520D+01  -.1563D+00
 42   .2966D-02   .2132D+00   .6658D+00   .1086D-01  -.2801D+00   .1703D+01
 43   .1023D-02   .3484D-01   .2414D+01   .1817D-01  -.1989D+01   .6327D-01
 44  -.8640D-04   .5404D+01   .8210D-01   .3679D+01   .1359D+01  -.1226D+01
 45   .5585D-02   .3464D+00   .3339D-01   .1397D-01   .2389D+00  -.3012D+01
 46   .1125D-04   .6384D+04  -.3914D+00   .8744D+00  -.7007D+00  -.2011D+01
 47   .6652D-03   .2627D-01   .4296D+02   .4122D-01  -.9901D+00   .7014D+00
 48   .9245D-04   .1975D+00   .1923D+02   .1587D+00   .1562D+01   .3543D+00
 49   .4311D-06  -.2789D-01   .4294D+03   .5362D+01   .5835D+00  -.9079D+00
 50  -.1407D-02   .1390D+00   .7668D-01   .2689D+00   .9898D+00   .6933D+00
 51   .2292D-04   .2291D+04   .6611D-01   .2148D-01  -.7005D+00   .1322D+00
 52   .6907D-03   .2201D+01   .3669D-01   .2708D-01   .1280D+01   .3757D+00
 53   .1758D-04   .7324D+03   .1207D+01  -.4407D+00  -.7008D+00  -.1385D+01
 54   .6874D-05   .2101D+01   .4664D+03   .8329D+01  -.1313D+01  -.6716D+00
 55  -.7451D-04   .1629D+01   .7676D+01   .3744D+01  -.5170D+00   .8644D+00
 56   .7879D-04   .2809D-01   .1283D-01   .8809D-02   .6320D+00  -.8928D+00
 ---------------------------------------------------------------------------
 ENERGY=      -1.174468207066470   --->   ||g||^2 =   4.908135322391077E-007
 
 :BEGIN:
          56
           1   4.526035744470142E-002   2.954583317041037E-001
   4.440295764191855E-001   3.461055925055852E-002  -3.871675259772346E-001
  -5.567506673871757E-001
           2   1.480191500816180E-001   5.725673749093633E-001
   4.044997341020180E-001   4.743661724797284E-003   4.970671390271196E-001
  -6.077875062133326E-001
           3  -5.338494222820012E-002   6.356126409961236E-001
   4.902824431171808E-001  -1.523522847729089E-001  -4.914049445735536E-001
   1.060040736056552E-001
           4   4.354939524366597E-002        1.087611790010239
   3.839241327780585E-001   9.204765906059145E-003   4.636596469482621E-001
   6.688588944845093E-001
           5   6.517165852782102E-002   2.846091725222713E-001
   8.432840083204941E-001   9.500194953851302E-003  -7.783167638614279E-002
   5.693815494058375E-001
           6   1.256100734451293E-001   6.882534717452736E-001
   4.815552821087742E-001   2.289642463982197E-002   4.941054930950883E-001
   4.915056033280630E-001
           7  -5.044318110848182E-002   9.931526610309565E-001
   7.151723475635837E-001  -2.658831055724989E-001  -5.819977763618193E-001
  -1.073400687864179E-001
           8   2.362901165255405E-002        2.330620973351409
   5.736800638087392E-001   4.717868885919302E-003   6.907799932888324E-001
  -5.839966367120173E-001
           9   1.432013090954934E-001   5.938618949542072E-001
   8.530081434803796E-001   1.679858206759998E-002   6.022185530378521E-001
  -5.772226342037985E-001
          10   4.719279317860086E-002   8.797951208011231E-001
        1.399534922171022   2.019223642152399E-002  -6.221434504995159E-001
   6.754596759202184E-001
          11  -9.973503530363127E-003        1.649206869136786
        1.095184916377873  -6.207650047042391E-001  -5.994043056134804E-001
  -1.018019407623682E-001
          12   1.194457119115047E-004   6.971556536731826E-001
       28.366333341087270   8.476255633071640E-002  -2.113863475152737E-001
   7.004228175784371E-001
          13   1.349000142922729E-002   2.726323747271469E-001
        1.869328894770650  -5.124031986782574E-003   2.726201896040288E-002
  -6.722447822180295E-001
          14   8.912482430431365E-003   3.506365939393182E-001
        3.419022655258100  -1.145864505109072E-002   1.477239621472461E-001
  -6.890878645450335E-001
          15   5.540791203636342E-002   6.970141547568763E-001
        1.074956882767914   1.751026994908506E-002  -4.355315929705401E-001
  -6.947436308805570E-001
          16  -2.482933936364134E-003        2.154932460815522
   9.758903156815701E-001       -1.877371183359321  -7.554963700635448E-001
   1.258911144883300E-001
          17   7.573535974066431E-003        2.368878505064999
        1.396297773320099   1.865254388451525E-002   6.767199843850039E-001
  -6.521991623104985E-001
          18   6.079341603654018E-002        1.293916267361495
   4.158280563186227E-001   7.692901908759394E-004  -6.641401162368215E-001
   6.354737153516732E-001
          19   2.093483602318528E-002        1.860690205270244
   4.837537074807785E-001   1.997592077954198E-002  -6.713064126793400E-001
  -6.923821894667072E-001
          20   4.304931108857880E-003   6.623492119379038E-001
        3.672448513392803   1.602723627779905E-001  -6.980680120509649E-001
  -6.920859059918425E-001
          21  -5.195961458203581E-003        1.157574083793633
   7.119838672473368E-001  -9.700273853717468E-001  -8.987527475119982E-001
  -6.863769015754732E-002
          22   4.728798571849225E-003   8.593936822212167E-001
        4.112697061790332   4.603466508367603E-003  -6.386388790334089E-001
   6.977568515361985E-001
          23  -3.178988571417870E-005       14.751254031980770
        1.484857739670356      -14.766852078206940  -3.426573066101107E-001
   4.284260233529542E-001
          24   3.042671118390079E-003   5.018157809178468E-001
        6.347330334163845   6.674678311388124E-002  -2.975374141215830E-001
   6.974216382501514E-001
          25   5.825886634693317E-004       10.387075825970010
        1.012032349609168  -2.907291686166564E-003  -7.006167817173485E-001
   7.391522228114498E-001
          26   1.031724023583633E-002        1.843368133381783
        1.061160820922010   8.957747912626479E-002   6.518651378622981E-001
   6.125308418841697E-001
          27   3.922066042740019E-004   9.621384275100896E-001
        9.342702862064385   2.648456447208861E-002   6.193212348917034E-001
   7.009108065626991E-001
          28   7.571149053204873E-004        5.024573017969062
        2.253976775950533  -9.841591054885534E-003   7.059753667775632E-001
  -6.973014207453057E-001
          29  -3.060817399414830E-004        5.044571666629775
        1.194546894021512       -4.818382531291126   7.857514733086467E-001
  -8.023737131102023E-001
          30   2.192224919203617E-002   7.716396653047920E-001
        1.112846439152850   8.757611233732947E-002  -6.437377482613836E-001
  -1.637008917002509E-001
          31   6.171766846977712E-003   4.884995201144418E-001
        1.740523377021102   6.890264552035172E-002   2.732974201459871E-001
  -3.192028672383405E-001
          32  -5.283219977068669E-005        8.385098042360633
   8.458474921188021E-001       -8.429153976803534  -9.342785567974884E-001
  -3.805334990425303E-002
          33   6.664596092851373E-004        3.964507344734656
        1.713387021183512   4.146469208537098E-001  -6.883798835111132E-001
  -6.894613564870595E-001
          34  -7.333665712117872E-004        2.866765089580455
        2.017185923672662       -2.822592963317911       -1.513840206805019
  -5.361229254142275E-001
          35   5.181079003238353E-004       14.560724409646760
   4.069301675355614E-001   4.850089097743108E-003  -6.998026218902445E-001
  -1.749396554403963E-002
          36  -3.116259696752452E-005        8.354239391079350
        3.423479933827598       -6.491888255372023   6.670913907560800E-001
  -5.154558983581286E-001
          37   4.112228296872112E-005        2.973255687906747
       16.028543403294150  -3.388183188767054E-002   7.112374474664612E-001
  -7.004063060259123E-001
          38   3.436515227643168E-004        8.335665097278918
   4.566646767546662E-001  -1.610732542942239E-002   6.952230821584804E-001
        2.969984232198172
          39   4.842895206008700E-004        1.717431790810589
        2.152385076671000  -4.633587314974002E-003   9.397046460709918E-002
   9.275612623702525E-001
          40  -2.890059005130790E-006       45.213415090439790
        1.031765972377815      -45.188084592696830  -4.907586578030222E-001
