      LinCoeff:.   AA1:        AA2:        B12:        RZ1:       RZ2:
 FNC: ======================================================================
  1   .1273D+00   .4536D+00   .2655D+00  -.7424D-02   .4975D+00  -.6381D+00
  2   .1222D+00   .6498D+00   .3121D+00  -.1997D-02   .5497D+00   .4187D+00
  3   .3981D-01   .5734D+00   .9707D+00  -.4360D-01   .6205D+00  -.2661D+00
  4  -.7805D-01   .2344D+00   .4853D+00   .1164D+00  -.1395D+00  -.5263D+00
  5   .7398D-01   .7661D+00   .1245D+00  -.1337D-02   .6180D+00  -.5017D+00
  6   .3937D-01   .1627D+00   .1129D+01  -.1061D-01  -.7371D+00  -.4022D+00
  7   .4166D-02   .2668D+01   .3456D+00  -.4829D-01  -.8897D-01  -.6010D+00
  8  -.3874D-01   .1225D+01   .4381D+00   .2105D+00  -.6300D+00  -.3637D+00
  9   .5573D-01   .5991D+00   .1499D+01   .1532D-01   .5321D+00   .6379D+00
 10   .2754D-01   .9693D+00   .2328D+01  -.2061D-01  -.6307D+00   .6805D+00
 11  -.4252D-02   .1755D+01   .8356D+00   .1111D+01   .5744D+00   .1067D+00
 12   .1646D-03   .7977D+00   .3048D+03  -.1686D+00   .3569D+00  -.7010D+00
 13   .8317D-02   .1491D+00   .1008D+02  -.4944D-02  -.1239D+00  -.6902D+00
 14   .5729D-02   .1635D+01   .4477D+01  -.1799D+00  -.6436D+00  -.6638D+00
 15  -.1263D-02   .1238D+01   .8144D+00   .5250D+01   .3317D+00   .6816D+00
 16   .1065D-02   .3340D+00   .7933D+02  -.7220D-01   .2690D+00  -.6981D+00
 17   .4758D-02   .5903D+01   .2338D+01  -.1939D-01   .6882D+00  -.6769D+00
 18   .5633D-01   .1848D+01   .2318D+00  -.8617D-02   .6444D+00  -.5215D+00
 19  -.4240D-04  -.7902D+00   .2153D+01   .1427D+03   .1067D+01   .7046D+00
 20   .3737D-02   .9597D+00   .1382D+02  -.5628D-01   .5914D+00  -.6896D+00
 21   .1740D-01   .2961D+00   .3856D+01  -.3114D-01  -.6274D+00  -.6725D+00
 22   .3239D-02   .6317D+00   .1192D+02  -.1053D+00  -.6898D+00  -.6823D+00
 23  -.3876D-02   .5433D+00   .2897D+00   .2097D+01   .1453D+00   .9090D+00
 24   .7976D-03   .1220D+01   .5720D+02  -.3447D-02  -.6852D+00   .6989D+00
 25   .6188D-03   .5529D+01   .2202D+02   .6200D-01   .6974D+00  -.7053D+00
 26   .9019D-01   .1666D+00   .3284D+00  -.1230D-01   .4038D+00   .5169D+00
 27  -.9116D-04   .1547D+00   .3811D+01   .3800D+02   .1089D+01  -.5212D+00
 28   .9864D-05   .4027D+04   .7638D+00  -.3794D-01  -.7008D+00   .7212D+00
 29   .1882D-01   .5126D+01   .4260D+00  -.1825D-01   .6746D+00  -.5852D+00
 30   .5479D-01   .9973D+00   .4554D+00   .3571D-02  -.7603D+00   .6313D+00
 31   .6513D-02   .1210D+00   .4880D+01   .1149D-01  -.1145D+01   .7302D+00
 32   .4658D-04   .1456D+03   .6685D+01  -.3694D+01  -.6996D+00  -.6968D+00
 33   .9833D-04   .6179D+03  -.2328D+00   .4630D+00   .7016D+00   .1804D+01
 34  -.1606D-05   .1344D+01   .4600D+00   .1756D+04  -.6220D+00   .5405D-01
 35  -.4409D-03   .1246D+01   .6158D+01   .4397D+01  -.4075D+00  -.6866D+00
 36  -.9871D-04   .8421D+00  -.1289D+00   .3792D+02   .3543D+00  -.1700D+00
 37   .1821D-03   .1769D+03  -.3674D-02   .4776D+00  -.6994D+00  -.1630D+01
 38   .3391D-03   .2639D+02   .3563D+01  -.1079D+01   .6938D+00   .6865D+00
 39   .4039D-03   .1296D+00   .5343D+02   .2036D-01  -.8400D+00  -.6992D+00
 40   .1384D-04   .2951D+01   .9003D+03  -.5175D-01  -.6611D+00   .7007D+00
 41   .3784D-02   .1486D+01   .1934D+01  -.1116D+00  -.6872D+00  -.4938D-01
 42   .3214D-01   .4837D+00   .6670D-01  -.1386D-02  -.4237D+00  -.4969D+00
 43   .1356D-01   .2952D+01   .9358D-01   .2591D-02   .5815D+00   .1183D+00
 44  -.1085D-01   .6375D+00   .4646D+00   .5310D+00  -.5340D-01   .6821D+00
 45  -.3521D-03   .1921D+00   .1855D+01   .1936D+01  -.4458D+00   .1280D+01
 46   .5424D-05   .7592D+02   .5730D+00   .2574D+02   .6985D+00   .1178D+01
 47   .5929D-01   .2305D+00   .1291D+00   .3088D-04   .4419D+00  -.7952D+00
 48   .3986D-04  -.3138D-01   .1792D+02   .3281D+00  -.1588D+01   .2373D+00
 49   .2446D-03   .6175D-01   .2021D+03   .3819D-01   .5264D+00  -.7002D+00
 50   .8195D-02   .1877D+01   .1247D+00  -.1080D-01   .8777D+00   .7665D+00
 51   .4269D-02   .2777D+00   .2058D+02   .1391D-01  -.6729D+00   .7002D+00
 52  -.2304D-01   .1988D+00   .1248D+00   .7082D-01   .1613D+00  -.6874D+00
 53  -.3480D-03   .7053D+00   .5505D+00   .1496D+02   .3109D+00  -.1333D+01
 54  -.4827D-05  -.9387D-01   .8447D+00   .5914D+03  -.1615D+01   .1329D+00
 55  -.4605D-02   .2187D+00   .1955D+00   .6662D+00  -.8459D+00   .6020D-01
 56  -.2788D-05   .2658D+00   .1052D+02   .5957D+03   .2103D+01  -.6855D+00
 57   .1150D-02   .1027D+00   .3261D+02  -.2072D-01   .1841D+00  -.6964D+00
 58  -.1103D-04   .3653D+02   .2502D+03   .9678D-02  -.7112D+00   .7007D+00
 59   .2327D-03   .8986D+01   .9900D+01  -.4746D+00  -.6088D+00  -.7401D+00
 60   .3750D-04   .2245D+02   .1496D+03   .1605D+01   .8088D+00  -.7170D+00
 61   .1385D-01   .1630D+00   .7386D-01  -.5425D-02   .3208D+00   .5317D-01
 62   .6670D-03   .4370D+02   .7788D+00  -.1941D+00  -.7013D+00  -.5069D+00
 63   .9078D-03   .7627D+01   .8935D+00  -.2600D-01  -.7976D+00   .7223D-01
 64   .1432D-04   .1975D+04  -.4395D+00   .1360D+01  -.7006D+00  -.1312D+01
 65   .1674D-02   .6572D+00   .4440D+00  -.5981D-01   .1579D+01   .4909D+00
 66   .1582D-02   .7392D+01   .5787D-01  -.3117D-02  -.7010D+00  -.5385D+00
