      LinCoeff:.   AA1:        AA2:        B12:        RZ1:       RZ2:
 FNC: ======================================================================
  1   .1369D+01   .2807D+00   .3742D+00  -.1092D-02  -.8485D+00   .6043D+00
  2   .4903D+00   .3700D+00   .4493D+01  -.7432D-01   .4833D+00   .6734D+00
  3  -.1283D+01   .1677D+01   .7666D+00  -.1183D+00   .5853D+00  -.7114D+00
  4   .1248D-01  -.1379D+00   .1851D+02   .3089D+00   .7090D+00  -.6556D+00
  5   .9586D-01   .7797D+01   .2869D+01   .8132D-01   .7114D+00  -.7372D+00
  6   .2736D+00   .1294D+00   .3205D+01   .1164D-01   .1148D+01   .6174D+00
  7   .3488D-01   .9128D+00   .3925D+02   .1904D-01   .6198D+00  -.7048D+00
  8   .1608D+01   .8887D-01   .9161D+00   .5643D-02  -.1681D+00  -.6521D+00
  9   .1285D+01   .9288D+00   .3359D+00  -.3519D-01   .6292D+00  -.2197D+00
 10   .1391D-01   .6295D+01   .1435D+02  -.2530D+01   .7132D+00   .6889D+00
 11   .1058D+01   .8971D+00   .8515D+00  -.3660D-01   .4516D+00  -.7805D+00
 12   .2842D-01   .4389D+00   .5938D+01  -.1897D+00  -.2728D+00  -.3163D+00
 13   .1439D+01   .2261D+00   .9647D-01  -.1741D-01   .4572D+00   .2585D+00
 14   .1641D+00   .1631D+01   .6866D+00  -.1367D+00  -.1181D+00  -.3192D+00
 15   .5786D+00   .1308D+01   .2848D+01  -.5212D-01   .6448D+00  -.6548D+00
 16   .1018D+00   .8208D-01   .1319D+02  -.7681D-02   .1080D+00   .6877D+00
 17   .1164D+00   .4350D+01   .1717D+01  -.3536D+00  -.6433D+00  -.6700D+00
 18   .9004D+00   .1706D+00   .1026D+01  -.2484D-01   .3896D+00  -.1823D+00
 19   .1526D+01   .4637D+00   .3465D+00  -.1939D-01   .6532D+00  -.3120D+00
 20  -.9010D+00   .1043D+01   .3829D+00   .6150D+00  -.5743D+00  -.1730D+00
 21   .2841D+00   .6862D-01   .2926D+01  -.2054D-02   .6179D-01  -.6448D+00
 22   .5439D+00   .1358D+00   .6148D+01   .1129D-01   .2873D+00  -.6954D+00
 23  -.6706D+01   .2294D+00   .4557D+00  -.9057D-01   .3597D+00   .5444D+00
 24  -.1903D-01   .3852D+00   .1579D+01   .2681D+02   .9109D+00   .4433D+00
 25   .9141D+00   .7403D+00   .1754D+01  -.2077D-01   .6141D+00   .6107D+00
 26   .6118D-05   .1132D+02   .3243D+01  -.2444D+01   .7919D+00  -.1813D+01
 27   .6253D+00   .2345D+01   .2582D+00  -.5891D-01   .3274D+00  -.3942D+00
