      LinCoeff:.   AA1:        AA2:        B12:        RZ1:       RZ2:
 FNC: ======================================================================
  1   .1664D+00   .2156D+00   .2835D+02   .1734D+00   .1020D+01  -.7091D+00
  2   .7960D+00   .2777D+00   .1452D+02  -.5894D-01   .3184D+00  -.6836D+00
  3   .9527D+00   .2269D+01   .6747D+00  -.2331D-01   .6656D+00  -.2026D+00
  4   .1406D+01   .7003D+00   .5050D+00  -.3558D-02  -.8126D+00  -.6369D+00
  5   .1164D+01   .1782D+00   .2523D+00   .6266D-02   .8538D+00  -.7759D+00
  6   .1158D+01   .4759D+00   .3485D+00   .1202D-01   .9590D+00  -.8022D+00
  7   .1393D+01   .1669D+01   .1030D+01   .8170D-01   .7736D+00  -.7080D+00
  8   .1407D+01   .1463D+00   .6719D+00  -.8646D-02   .1485D+00  -.8545D+00
  9   .1046D+01   .1116D+01   .2229D+01  -.1493D+00  -.7310D+00  -.4993D+00
 10   .9913D+00   .2249D+01   .7010D-01  -.1099D-02   .5583D+00  -.2012D+00
 11   .3894D-03   .1027D+01   .8487D-01  -.7652D-01   .9773D+00  -.1071D-01
 12   .1215D+01   .2732D+00   .8182D+00  -.4663D-01   .7482D+00   .5373D+00
 13   .5989D+00   .4365D+01   .2270D+01  -.1186D+00   .6445D+00  -.6162D+00
 14   .1505D+01   .4821D+00   .7320D-01   .4136D-02  -.1334D+00  -.8244D+00
 15   .1103D+01   .3053D+00   .7347D+00   .1831D-01   .8992D+00  -.7630D+00
 16   .9922D+00   .4583D+01   .7876D+00   .8736D+00  -.6175D+00  -.4915D+00
 17   .5606D-01   .5630D+01   .7620D+01   .4229D+00   .8710D+00  -.6965D+00
 18   .1167D+01   .1732D+00   .1177D+01  -.5309D-02   .2248D-01  -.7099D+00
 19   .1232D+01   .5603D-01   .9499D+00   .5220D-02   .4748D-01  -.5913D+00
 20   .1358D+01   .1447D+00   .4407D+00  -.1656D-01   .9511D-01  -.6963D+00
 21   .1283D+01   .2813D+00   .2499D+01  -.5663D-01  -.4032D+00  -.5692D+00
 22   .3958D+00   .2025D+01   .1780D+00   .1343D-01  -.7392D+00  -.1833D+01
 23   .1391D+01   .3431D+00   .1679D+00  -.2605D-01   .1650D+00  -.1780D+00
 24   .1164D+01   .2097D+00   .5065D+00   .1021D-01   .8489D+00  -.9592D+00
 25   .1136D+01   .1185D+00   .1207D+01   .7017D-02   .8385D-01  -.1143D+00
 26  -.1202D+01   .9092D+00   .3551D+01   .1489D+01   .5271D+00   .5924D+00
 27  -.2210D+01   .1301D+01   .3470D+01  -.2257D-01   .4702D+00   .6333D+00
 28   .1286D+01   .8774D-01   .3742D+00  -.9946D-02   .2884D-01  -.5108D+00
 29   .1481D+01   .6717D+00   .3207D+00  -.4506D-01  -.7733D-01  -.8088D+00
 30   .9801D+00   .1865D+00   .3456D+01   .1031D-01   .1099D+01  -.6261D+00
 31   .1547D+01   .1582D+00   .3181D+00  -.7050D-02  -.1089D+01  -.8530D+00
 32   .3658D+00   .1207D+00   .3844D+01   .4706D-01   .1139D+01   .4081D+00
 33  -.5703D-01   .1583D+00   .2908D+00  -.6451D-02   .9115D-02  -.4222D+00
 34   .1024D+01   .4736D+01   .2424D+00   .1006D-01   .6786D+00  -.3345D+00
 35   .1381D+01   .3608D+00   .7523D+00  -.6354D-01  -.2314D+00  -.6817D+00
 36  -.4404D+01   .2620D+00   .5699D+00   .3514D+00  -.2690D-01  -.6482D+00
 37  -.9215D-01   .1035D+01   .5843D+00   .2010D+02   .6376D+00   .2587D+00
 38   .6893D+00   .7271D+00   .2671D+01  -.1221D+00   .5309D+00  -.2642D+00
 39   .1094D+01   .5534D+00   .1250D+01   .2202D-01   .7349D+00  -.7155D+00
 40  -.4513D+01   .4809D+00   .2710D+00   .3046D+01  -.1957D+00  -.6799D+00
 41   .6313D-01   .5385D+01   .3077D+02   .2233D+00   .7339D+00  -.7109D+00
 42   .1171D+01   .3489D+00   .6088D+00   .1320D-01   .7488D+00  -.9289D+00
 43   .1209D+01   .4687D+01   .7934D+00  -.1427D+00  -.6579D+00  -.6390D+00
 44   .2006D+01   .2534D+00   .5115D+00   .3078D+01  -.6120D+00  -.3086D+00
 45  -.5406D+00   .4079D+00   .7470D+00  -.1925D+00   .2349D-01  -.6324D-01
 46   .1514D+01   .1659D+00   .2419D+00   .9506D-03   .5210D+00  -.6872D+00
 47   .1093D+01   .1268D+01   .1010D+00   .1018D-01   .7278D+00  -.7808D+00
 48   .1562D+01   .4849D+00   .1721D+00  -.1388D-01   .9742D-03  -.6699D+00
 49  -.1736D+01   .6292D+00   .1332D+01  -.1904D+00   .5021D+00   .4949D+00
 50   .1690D+01   .2641D+00   .4324D+00  -.2892D-01   .4805D+00  -.3047D+00
 51   .3026D+00   .1964D+00   .1611D+02   .2266D-01  -.9723D+00  -.6876D+00
 52   .4613D-02   .6352D+00   .6300D+00  -.3153D+00   .8185D+00  -.2390D+00
 53   .1388D+01   .2262D+00   .1872D+00  -.1045D-01   .6245D-01  -.6485D+00
 54   .1095D+01   .1289D+01   .5697D+00  -.4467D-01   .6466D+00  -.5786D-01
 55  -.2433D+01   .7308D+00   .4237D+00  -.6904D-01   .1120D+01  -.7878D-01
 56   .6478D-01   .7149D+00   .6777D+02  -.5905D-01  -.9265D+00  -.6972D+00
 57   .1935D+00   .1226D+00   .5312D+02  -.1922D-01   .1763D-01  -.6987D+00
 58   .1134D+01   .1014D+00   .6142D+00   .3800D-02   .3224D+00  -.3834D+00
 59   .1204D+01   .1519D+01   .2027D+00  -.2405D-01   .5882D+00   .4342D-02
 60   .1374D+01   .1718D+00   .2096D+00  -.1589D-02   .7842D+00  -.4854D-01
 61   .1168D+00   .1756D+01   .2944D+01  -.2956D+00   .3375D-01  -.6082D+00
 62   .1191D+01   .3753D+00   .2361D+01  -.7704D-01   .6258D+00   .7093D+00
 63   .9240D+00   .4975D+00   .4671D+01   .5331D-01   .8413D+00  -.7252D+00
 64   .1745D+00   .6068D+02   .6384D+00  -.3704D-01   .6992D+00  -.5579D+00
 65   .1576D+01   .3303D+00   .9111D+00   .2307D-02   .2496D+00  -.4199D+00
 66   .1336D+01   .2432D+00   .1835D+00  -.1546D-01   .1212D+00  -.8046D-01
 67   .1218D+01   .7594D-01   .5029D+00  -.1254D-02   .2848D+00  -.7601D+00
 68   .1223D+01   .1174D+00   .1769D+01  -.1337D-02   .2460D+00  -.6752D+00
 69   .4313D+00   .6032D+00   .1205D+02   .1846D+00  -.3712D+00  -.7091D+00
 70   .5830D-01   .3372D+00   .3170D+03  -.1248D+00  -.1910D+00  -.7000D+00
 71   .9176D+00   .8720D-01   .7080D+01  -.2249D-02  -.1806D+00  -.6920D+00
 72   .1452D+01   .2521D+00   .7123D+00  -.2887D-01   .7432D+00  -.3015D-01
 73   .1200D+01   .1916D+00   .1793D+01  -.1974D-01   .2559D+00  -.6336D+00
 74   .1180D+01   .3196D+00   .4643D+00   .9095D-02   .8173D+00  -.9487D+00
 75   .3792D-02   .9057D+00   .8926D+00  -.4490D+00   .7484D+00  -.1090D+00
 76   .8450D+00   .3541D+01   .1334D+00   .1014D-01   .7664D+00  -.2685D+00
 77   .5410D+00   .7813D+00   .6824D+00  -.1015D+00  -.5750D-01  -.8534D+00
 78   .2934D-01   .5014D+01   .7647D+00   .7079D-02  -.6522D-01  -.5162D+00
 79   .2293D+01   .2921D+00   .4751D+00   .2905D+01   .2160D-01  -.5301D+00
 80   .5931D+00   .4323D+01   .5658D+00  -.1043D+00   .6679D+00  -.4948D+00
 81   .1556D+01   .1612D+00   .5994D+00  -.1103D-01   .4866D+00  -.1788D+00
 82  -.1370D+01   .1611D+00   .1920D+00   .1166D+00   .1005D+01  -.1116D-01
 83   .8957D-01   .2600D-01   .2231D+00   .2037D-02   .7209D-02  -.3233D+00
 84   .6496D-01   .6142D-01   .8348D+00  -.8053D-02   .7991D-02  -.8719D+00
 85   .6647D+00   .9894D+00   .3485D+01  -.8693D-01   .1525D+00   .6850D+00
 86  -.2289D-02  -.4667D+00   .4084D+01   .5722D+00   .2306D+00  -.2841D+00
 87  -.5200D-02   .1311D+02   .1756D+02  -.5160D+01  -.3638D+00   .2676D+00
 88  -.1202D+01   .1197D+00   .2355D+00   .1913D+00   .3378D-01  -.8635D-01
 89   .1287D+01   .1280D+00   .1910D+00  -.1412D-01   .4908D-01  -.5124D+00
 90   .1082D+01   .4193D+00   .1320D+01   .2454D-01   .7717D+00  -.7267D+00
 91   .9815D+00   .1188D+01   .4896D+00  -.5271D-01  -.3247D+00  -.7707D+00
 92   .1224D+01   .1743D+00   .1118D+01  -.4004D-02   .8630D-01  -.6683D+00
 93   .1121D+01   .2011D+01   .6986D+00  -.3860D-01   .6898D+00  -.7847D+00
 94   .1448D+01   .3316D+00   .3234D+00  -.2029D-01  -.1063D+00  -.8105D+00
 95   .1562D+01   .3707D+00   .5337D+00  -.4920D-01   .2443D+00  -.5877D+00
 96  -.4349D+00   .2022D+01   .3051D+00   .1008D+01   .8306D+00  -.1116D+01
 97   .1678D+01   .1425D+00   .4459D+00  -.1120D-01   .5980D+00  -.2138D+00
 98   .4917D+00   .7618D+01   .1913D+00   .1284D+00   .7150D+00  -.3692D+00
 99   .5721D+00   .1199D+02   .1144D+01  -.2639D-02   .6967D+00  -.6703D+00
100   .1355D+01   .1563D+00   .4006D+00  -.3906D-02   .5435D+00  -.8466D+00
101  -.2634D+00   .9062D+00   .2938D+01  -.5365D-01   .6517D+00   .1496D+00
102   .1428D+01   .8796D-01   .3113D+00  -.5104D-02   .7253D+00  -.1860D+00
103  -.5090D+00   .2293D+00   .9659D+01   .4801D+00   .2842D+00  -.7088D+00
104   .1973D-01   .2016D+01   .2752D+03  -.5141D+00   .2690D+00  -.6976D+00
105  -.9056D+00   .8695D+00   .4763D+00   .1135D+01   .3900D+00   .5589D-01
106   .9635D+00   .1315D+01   .1963D+00   .5988D-02   .6693D+00  -.9811D+00
107   .1217D+01   .6509D+00   .8539D+00  -.4503D-01   .5883D+00  -.6518D+00
108   .2386D-01   .3373D-01   .6167D+00  -.8931D-02   .2624D-01  -.7241D+00
109   .1375D+01   .4036D+00   .6955D+00  -.5805D-01   .2520D-02  -.7830D+00
110   .2305D+00   .5214D+00   .1111D+01  -.8108D-01   .4156D-01  -.7375D+00
111   .3332D-01   .2508D+02   .8208D+01  -.3387D+01   .6828D+00   .7429D+00
112   .1244D+01   .6959D-01   .1543D+00  -.2837D-02   .3610D+00  -.4685D+00
113   .1253D+01   .7238D+00   .2578D+00  -.2746D-01   .6917D+00   .1519D-01
114   .1393D+01   .3975D+00   .6983D+00  -.4062D-01   .1722D-02  -.8102D+00
115   .1132D+01   .2886D+00   .7615D+00  -.3392D-01   .5916D-01  -.6254D+00
116   .1612D+01   .4050D+00   .7539D+00  -.5598D-01   .1806D+00   .7251D+00
117   .1170D+01   .2617D+00   .3367D+00  -.3068D-01   .3571D+00   .1755D+00
118   .1095D+01   .1153D+00   .1012D+01  -.1663D-01   .1131D+01   .6064D+00
