  5907503.132271680000000        2.489478342232330
   1.196511680660593E+011  -6.901245567708881E-001
   7.061048636620164E-004  -5.632106672527242E-001
   9.883657684900948E+015  -7.125905954580522E-001
   2.735898616451252E+019  -7.002473661250349E-001
    41463.864912924120000       -1.091832185103602
   1.190203509922420E+008   5.132458082041522E-001
   7.886435591574078E+014        1.171667053711500
   2.922736203819116E+012  -7.280493771044838E-001
   2.621452183452011E+017   6.946463585655914E-001
        8.038659893030429   5.829496273615573E-001
   2.045852123383098E+015   6.895517108275041E-001
   2.813558603370000E-006  -4.682347982314286E-001
   154796.207621902000000   4.868692712372237E-001
   1.245367766592959E-003       -1.588076446123095
   3.440549438766494E+011  -1.641035146744077E-001
   1.672694056376258E+012   7.272744923283692E-001
   2.356694112479013E+008   6.351141221000127E-001
   2.897884217673302E-001   4.033565950321525E-001
   6.136291368331814E-004  -1.190463320624748E-001
   2.952678744429288E+009   6.053974692550035E-002
   3.161089931090937E+013   7.045082329600088E-001
        1.390513006119661   1.731485013694312E-002
   8.019172386756525E+017  -6.965114265733705E-001
   447706.421394395400000   6.304961103498081E-001
   7.691761946493762E+008  -8.912051206630572E-001
   7.086457972785525E+014   7.183908250263541E-001
   3.370932429881264E+009   6.473382043157769E-001
   8.167766174229108E+009  -5.620610424740824E-001
   1.945078169456190E+007        1.210321333923549
     3923.945472972353000        1.082081640953450
    29394.476211879340000       -1.219041218796547
   3.177551381535765E+009        1.528235508595637
  2402833.374986525000000  -5.409886316968980E-001
   1.165304455360925E+007        1.198043914085408
   1.598441321323723E+011   1.549939159910199E-001
   2.294492342660767E+018   7.046157194006043E-001
    14623.073390010280000       -1.098351027577299
   1.089959168758545E+008  -6.471927272948378E-001
   1.121135047969791E+012   7.392325050846346E-001
   6.093440110689718E+011       -1.199721963781570
   1.182487227287732E+010   9.100867195572631E-001
   1.922263594959437E+008  -8.639942854630909E-001
   4.304539991743656E+016  -7.115100729378601E-001
   1.188369698708875E+008   8.209034165980660E-001
  1894021.832334647000000        1.811340689743895
      272.888521172029100   2.990116381726894E-001
   1.345907755875788E+010        1.207557775243529
   5.718942179609264E-002        1.540825712065943
   1.766558779866983E+007   5.043989901214926E-001
   2.859689566037018E+016  -7.115369075889932E-001
   3.489873309916482E+016   7.123886788440139E-001
   6.260633406981124E+010  -8.396140710502120E-001
   1.402563459286172E+008       -1.095284754720179
   5.079153377039745E+007  -5.757039502303353E-001
   701757.097207183800000        1.397929040147610
   4.490710073032598E+009   7.248896759500816E-001
   1.945690114265034E+010   7.362494706449270E-001
   1.285387739275703E+019  -6.986608060542051E-001
   5.668337933725128E+008  -9.544577821912622E-001
   8.337669107861987E+009        1.169153559024259
   3.386593593440869E+012  -7.280576944912529E-001
  1213988.940289129000000  -3.116223953411988E-001
     8579.219752064244000  -9.975701039022156E-001
    23757.385693750660000   9.349705976930800E-001
   1.646215413647722E+008  -3.339804009714263E-001
     2377.393083092508000  -2.753774276611796E-001
   557930.896278851100000   5.550615693458232E-001
   3.352666887613539E+013  -7.219358898022255E-001
   126358.831460328000000  -2.026556009912982E-001
   1.020580102264137E+016  -7.143161712239718E-001
        7.379101100286956   1.640492622081601E-001
      710.920731169682500  -4.871513076244168E-001
   2.914560209494908E+011  -7.323857670206894E-001
   1.216248881904223E+016  -6.911671684389975E-001
   8.760870980982830E+014  -6.883569076440524E-001
   5.006367518418580E+007  -6.254322449350480E-002
  2103139.005945650000000        1.054221763496873
   2.597022456920643E+014  -2.748455624690007E-001
  1457168.638994049000000  -4.914992515746527E-001
   1.656233083611234E-001       -1.049716421410469
     5996.637874647217000  -2.992128728696367E-001
   4.520753782438771E+007  -6.072859172937681E-001
   2.102314801736112E+007  -7.832028069450830E-001
   7.021491051410140E+011       -2.442937412674125
      242.317076021836400  -9.274823508906401E-001
   4.415137396426722E+011   4.456026388594946E-001
   1.381751288223437E+007  -9.247523917322165E-001
   3.727243725423340E+008        1.025323866547691
   9.294484129937279E+007       -1.155433004964522
   2.293192683088100E-001       -1.348616089786700
   398205.617632303000000   7.758019746476896E-002
   3.277690329509519E+011  -6.787717506350300E-001
   1.678216092099709E+008   7.134556552080736E-001
   9.700527586707192E+018  -6.983646386163545E-001
   1.626298286499661E+010   5.773523609736716E-001
     5483.164081061009000   2.815726884566775E-001
     3389.527464242223000       -1.364256834878671
   436314.782174839000000       -1.829055458768329
   8.636911705028127E+010   6.770269239316106E-001
   1.678173561392982E+012       -1.526044190417298
   1.774410936678471E-004       -1.862540998760855
   3.084424910836073E+015   6.900032358761556E-001
   4.986198406087671E+015   7.151745809337397E-001
   2.081109893015842E+010  -7.372671579790863E-001
    85420.763725908550000  -8.645670403711629E-001
   7.229994388889393E+011   7.308098517618343E-001
   1.114891129377972E+011   6.747081666855680E-001
   8.134622391098759E+008   6.417070485454253E-001
      586.277513517010900       -1.320396800881596
  8309085.250923315000000       -1.303289339707044
   8.663065358928160E+018  -6.986082879160424E-001
     9594.138441935222000   6.374487429386360E-001
   8.021263831662392E-001       -1.246978965061170
   909997.840477039600000  -8.626545307792317E-001
     1726.782827541505000  -3.483377952572830E-001
   3.962966477194061E+010   7.356441545845425E-001
   1.402598312789750E-001       -1.503799809368081
     2031.287542376804000  -2.781979998317830E-002
   1.862570626956295E+008        1.029717275792042
   125491.311271162300000       -2.453965375635997
   2.718398497919325E+007   4.555056499201604E-001
   4.496029374053029E+011  -6.799121815615800E-001
   1.603836911990239E+012        1.054576618788500
   2.759723250274976E+010   6.751048766303063E-001
   1.665559585915814E+007   7.401848001032116E-001
   6.087393151390658E+007  -5.248793275473846E-001
       57.372177978260600       -1.606531510692634
   111426.372800117700000  -1.908347192730919E-002
    39575.336182052150000       -1.270690185106139
   1.410798852729621E+010  -6.612141509006533E-001
   4.007876841736248E+011   4.524903924902000E-001
   6.208753730511583E+010   9.297199423672530E-001
   4.683793031133703E+007  -6.021383614358038E-001
   8.740530682567084E-008        1.673333269581536
   2.315840334099027E+009   7.556886158232161E-001
   3.114648581702232E+019  -6.997557414238096E-001
  9890324.154482847000000   7.727487725157933E-002
   3.670632563936877E+010        1.146356437103693
        1.797149211437243       -1.268395523681658
  1256198.337818357000000       -2.092816189241354
      166.444460217605800  -1.374093561633071E-001
   2.643555257804511E+007        1.014255293810365
  7563489.400859581000000  -2.700775458787122E-001
       89.802264338366840   2.802278255908717E-001
   4.029095504181413E-007   2.071454380361321E-001
  2918091.996805770000000  -7.059881004373438E-001
   4.666390336154240E-005        1.336040922994921
      656.816122252987200  -4.563435042822630E-001
   3.185951803056503E+014   6.871194312920875E-001
